Base_normalized;Atrial_Side_normalized
0.38137;0.13971
0.38131;0.39454
0.381;0.96644
0.38095;0.21647
0.38066;0.43333
0.38043;0.57014
0.38009;0.70821
0.38005;0.78495
0.37998;0.54629
0.37983;0.62886
0.37954;0.01
0.37892;0.46849
0.37891;0.67979
0.37891;0.9819
0.37867;0.87186
0.37846;0.9305
0.37831;0.61215
0.37825;0.36891
0.37818;0.64255
0.3779;0.83444
0.37788;0.95527
0.37763;0.11974
0.37749;0.0725
0.37745;0.90315
0.37714;0.59133
0.37667;0.51351
0.37666;0.89204
0.37646;0.5647
0.37643;0.43576
0.37625;0.03705
0.37598;0.61578
0.37594;0.70343
0.37559;0.21624
0.37537;0.64519
0.37534;0.9727
0.37515;0.94936
0.37463;0.72727
0.37412;0.90408
0.37409;0.3807
0.37363;0.48024
0.37357;0.42979
0.37325;0.34011
0.37302;0.03703
0.37277;0.52884
0.37275;0.98224
0.37271;0.27804
0.37271;0.13626
0.37268;0.69699
0.37252;0.87809
0.37237;0.45585
0.37211;0.19631
0.37188;0.9253
0.37179;0.84568
0.37086;0.71239
0.37059;0.95107
0.37036;0.43005
0.37021;0.45836
0.37021;0.25015
0.3702;0.01838
0.36972;0.08277
0.36938;0.48625
0.3691;0.63759
0.36906;0.31747
0.36879;0.5595
0.36815;0.16471
0.36757;0.38434
0.36751;0.27396
0.36734;0.10343
0.36726;0.32883
0.36716;0.04996
0.36708;0.68359
0.36699;0.65253
0.36678;0.39512
0.36665;0.43007
0.36632;0.8109
0.36607;0.87652
0.36604;0.3559
0.36595;0.55197
0.36584;0.4572
0.36567;0.83094
0.36559;0.6116
0.36547;0.91395
0.36523;0.95922
0.36476;0.3957
0.3645;0.50889
0.36441;0.75724
0.3643;0.64096
